Item_Weight,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Item_Outlet_Sales,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
9.3,0.016087659,4,11,1,0,5976.2208,False,False,True,False
16.6,0.0,1,13,0,1,884.1824,False,True,False,False
8.51,0.051936086,3,16,0,1,3006.087,False,True,False,False
8.645,0.1442339,2,13,0,1,3282.394,False,True,False,False
8.6,0.05443912,2,33,2,0,1038.648,False,True,False,False
12.85,0.033059299,4,35,1,0,6306.4576,False,False,False,True
14.5,0.089778187,3,23,0,2,2693.8268,False,True,False,False
6.65,0.053372768,3,21,1,2,2524.0478,False,True,False,False
20.1,0.022406575,4,33,2,0,3643.2576,False,True,False,False
15.25,0.065896556,3,23,0,2,1438.128,False,True,False,False
17.7,0.088305201,3,13,0,1,4195.8716,False,True,False,False
7.075,0.022566975,2,23,0,2,1263.6884,False,True,False,False
11.5,0.0,2,33,2,0,2066.6432,False,True,False,False
5.82,0.077756427,4,13,0,1,1281.665,False,True,False,False
8.785,0.020609218,3,21,1,2,4016.1056,False,True,False,False
5.465,0.0,2,23,0,2,3672.5528,False,True,False,False
8.18,0.013066448,2,35,1,0,2127.231,False,False,False,True
14.0,0.135118202,1,35,1,0,2290.352,False,False,False,True
15.7,0.030624844,4,23,0,2,1258.362,False,True,False,False
7.39,0.092705683,4,33,2,0,4267.1122,False,True,False,False
6.55,0.042941559,2,35,0,2,102.5332,True,False,False,False
6.8,0.03748996,1,16,0,1,291.6204,False,True,False,False
13.65,0.025795293,1,35,1,0,2139.2154,False,False,False,True
11.5,0.046115083,2,16,0,1,1540.6612,False,True,False,False
17.6,0.053170949,1,16,0,1,1724.422,False,True,False,False
7.75,0.082915017,1,16,0,1,645.1602,False,True,False,False
8.235,0.082028694,3,35,1,0,3990.8052,False,False,False,True
18.6,0.076975118,3,21,1,2,1611.236,False,True,False,False
5.73,0.045371855,1,23,0,2,1116.5466,False,True,False,False
12.15,0.028642712,3,21,1,2,1203.7664,False,True,False,False
5.44,0.017047751,3,33,2,0,2999.429,False,True,False,False
17.7,0.042562588,3,18,0,1,3425.541,False,True,False,False
19.2,0.181769264,4,35,1,0,4579.3724,False,False,False,True
12.1,0.016812745,3,33,2,0,4134.618,False,True,False,False
8.355,0.0,3,33,2,0,3384.2614,False,True,False,False
6.26,0.016516867,3,22,0,0,453.4098,True,False,False,False
15.75,0.134960397,2,33,2,0,2097.27,False,True,False,False
5.905,0.045614252,4,33,2,0,6852.4136,False,True,False,False
16.0,0.099136036,4,23,0,2,1486.7314,False,True,False,False
20.25,0.014222617,3,23,0,2,3531.4032,False,True,False,False
5.175,0.037457098,1,21,1,2,1448.7808,False,True,False,False
9.0,0.079279489,1,33,2,0,1335.5948,False,True,False,False
15.6,0.045835395,3,21,1,2,2367.5848,False,True,False,False
5.175,0.029616108,2,11,1,0,2011.3818,False,False,True,False
7.5,0.0,3,35,1,0,6729.9064,False,False,False,True
18.7,0.0576269,1,21,1,2,1860.2452,False,True,False,False
17.6,0.015687045,3,23,0,2,3440.8544,False,True,False,False
18.2,0.162960415,1,33,2,0,1070.6064,False,True,False,False
13.15,0.024651269,3,23,0,2,1422.1488,False,True,False,False
8.6,0.091195818,2,22,0,0,129.831,True,False,False,False
14.5,0.058542509,3,35,1,0,3408.896,False,False,False,True
20.35,0.089608321,4,21,1,2,3139.9128,False,True,False,False
7.39,0.067766896,2,16,0,1,3704.5112,False,True,False,False
19.6,0.041355366,1,21,1,2,2656.542,False,True,False,False
16.25,0.145913308,2,22,0,0,193.082,True,False,False,False
6.28,0.027748176,1,21,1,2,1395.5168,False,True,False,False
9.395,0.159201868,4,33,2,0,3621.952,False,True,False,False
7.72,0.052274691,1,13,0,1,778.986,False,True,False,False
12.65,0.042175992,2,33,2,0,2465.4574,False,True,False,False
19.35,0.057933643,3,35,0,2,347.5476,True,False,False,False
16.75,0.0,1,18,0,1,966.7416,False,True,False,False
15.5,0.026280116,2,33,2,0,922.7988,False,True,False,False
8.88,0.086916126,3,21,1,2,1219.7456,False,True,False,False
18.25,0.075347426,2,18,0,1,747.0276,False,True,False,False
8.935,0.040410039,1,13,0,1,539.298,False,True,False,False
16.0,0.09911729,4,16,0,1,4460.1942,False,True,False,False
19.7,0.053439522,1,11,1,0,1018.674,False,False,True,False
20.6,0.023448504,1,16,0,1,2816.334,False,True,False,False
19.25,0.108030434,1,23,0,2,101.8674,False,True,False,False
14.15,0.024404558,4,23,0,2,2553.343,False,True,False,False
6.63,0.010961483,1,18,0,1,343.5528,False,True,False,False
11.8,0.026358005,1,23,0,2,365.5242,False,True,False,False
13.15,0.03627089,1,35,0,2,169.1132,True,False,False,False
12.85,0.137227848,3,23,0,2,4224.501,False,True,False,False
11.6,0.144832027,4,13,0,1,4063.3774,False,True,False,False
16.2,0.029157849,2,35,0,2,293.6178,True,False,False,False
12.15,0.058756205,3,13,0,1,3411.5592,False,True,False,False
4.635,0.141108156,2,21,1,2,2698.4874,False,True,False,False
19.6,0.024325592,1,11,1,0,425.4462,False,False,True,False
20.2,0.121500143,2,18,0,1,2588.6304,False,True,False,False
15.0,0.160653682,3,35,1,0,5901.6512,False,False,False,True
9.395,0.109096371,1,23,0,2,511.3344,False,True,False,False
11.395,0.069574013,4,16,0,1,2812.3392,False,True,False,False
19.5,0.027458099,3,11,1,0,2556.672,False,False,True,False
18.35,0.092226754,3,23,0,2,3504.1054,False,True,False,False
5.365,0.234733477,3,22,0,0,171.7764,True,False,False,False
11.8,0.014144442,3,11,1,0,535.3032,False,False,True,False
11.3,0.056754036,4,13,0,1,2470.118,False,True,False,False
19.6,0.023999722,2,18,0,1,525.982,False,True,False,False
14.0,0.041355366,3,21,1,2,4544.085,False,True,False,False
19.7,0.024655594,1,23,0,2,743.0328,False,True,False,False
12.5,0.081134826,4,23,0,2,4848.3556,False,True,False,False
12.3,0.052608525,4,18,0,1,2656.542,False,True,False,False
7.435,0.084452363,3,23,0,2,2840.9686,False,True,False,False
6.48,0.033899898,3,23,0,2,2956.152,False,True,False,False
17.6,0.058042926,3,33,2,0,1861.5768,False,True,False,False
8.155,0.119692888,4,18,0,1,4364.319,False,True,False,False
16.1,0.0343603,4,21,1,2,2797.6916,False,True,False,False
15.5,0.100922503,4,21,1,2,2759.0752,False,True,False,False
14.35,0.016956266,2,35,1,0,2431.5016,False,False,False,True
4.785,0.092576144,2,16,0,1,2530.7058,False,True,False,False
14.6,0.025742955,4,21,1,2,4761.8016,False,True,False,False
6.445,0.029812714,2,11,1,0,1229.0668,False,False,True,False
4.88,0.133382115,1,33,2,0,647.1576,False,True,False,False
8.1,0.0,1,33,2,0,261.6594,False,True,False,False
8.395,0.039484739,2,16,0,1,1686.4714,False,True,False,False
10.0,0.021425341,4,23,0,2,2996.1,False,True,False,False
10.5,0.02624324,3,35,1,0,4458.1968,False,False,False,True
12.35,0.185704641,1,33,2,0,2239.7512,False,True,False,False
11.3,0.066668724,4,16,0,1,2712.4692,False,True,False,False
13.85,0.149305497,2,35,0,2,592.562,True,False,False,False
19.5,0.030688557,1,16,0,1,2163.85,False,True,False,False
19.7,0.041803291,2,21,1,2,3275.736,False,True,False,False
7.75,0.082861686,1,33,2,0,679.116,False,True,False,False
15.1,0.076385385,1,11,1,0,988.713,False,False,True,False
8.775,0.021498768,2,35,1,0,1768.3648,False,False,False,True
11.1,0.033102681,2,16,0,1,1540.6612,False,True,False,False
7.075,0.058676973,2,13,0,1,2588.6304,False,True,False,False
7.97,0.021531416,2,16,0,1,3020.0688,False,True,False,False
12.15,0.028592842,3,16,0,1,2858.9452,False,True,False,False
14.1,0.067148407,4,11,1,0,3968.168,False,False,True,False
12.35,0.026552056,1,35,1,0,1737.738,False,False,False,True
11.1,0.060302689,3,22,0,0,175.7712,True,False,False,False
6.135,0.138269873,2,35,0,2,452.744,True,False,False,False
7.42,0.036109859,4,22,0,0,185.7582,True,False,False,False
16.35,0.020579897,1,21,1,2,934.7832,False,True,False,False
19.1,0.025912378,3,21,1,2,1765.7016,False,True,False,False
6.46,0.086077865,3,35,0,2,291.6204,True,False,False,False
5.19,0.044432887,2,11,1,0,1651.184,False,False,True,False
11.8,0.115346634,4,21,1,2,4563.3932,False,True,False,False
11.35,0.063226306,1,23,0,2,1494.0552,False,True,False,False
15.2,0.03366718,2,18,0,1,1419.4856,False,True,False,False
11.5,0.173867958,2,18,0,1,1291.652,False,True,False,False
20.25,0.022936488,4,16,0,1,7931.6754,False,True,False,False
10.1,0.054585372,4,33,2,0,595.2252,False,True,False,False
13.1,0.020913071,2,18,0,1,2026.0294,False,True,False,False
12.0,0.104230135,4,23,0,2,2603.278,False,True,False,False
19.0,0.111923422,2,23,0,2,2117.244,False,True,False,False
19.7,0.024756031,1,11,1,0,247.6776,False,False,True,False
5.82,0.135375727,4,35,0,2,256.333,True,False,False,False
18.6,0.012679226,2,18,0,1,2680.5108,False,True,False,False
11.5,0.173483253,2,16,0,1,3487.4604,False,True,False,False
16.75,0.045138797,4,18,0,1,2816.334,False,True,False,False
18.85,0.04282359,4,11,1,0,2050.664,False,False,True,False
6.135,0.115010655,3,16,0,1,1288.9888,False,True,False,False
20.7,0.169776346,3,16,0,1,3688.532,False,True,False,False
17.6,0.041608488,3,16,0,1,1644.526,False,True,False,False
16.0,0.072608647,4,33,2,0,5298.4364,False,True,False,False
8.92,0.130191993,3,18,0,1,2117.244,False,True,False,False
17.75,0.111931193,2,13,0,1,327.5736,False,True,False,False
15.6,0.116913245,1,23,0,2,1837.608,False,True,False,False
19.5,0.13511877,4,35,0,2,934.7832,True,False,False,False
17.75,0.063416566,3,22,0,0,308.9312,True,False,False,False
5.73,0.075943184,1,22,0,0,171.7764,True,False,False,False
5.73,0.05190652,4,18,0,1,1496.7184,False,True,False,False
9.3,0.175060504,2,11,1,0,525.982,False,False,True,False
20.2,0.099893424,4,16,0,1,3928.8858,False,True,False,False
6.13,0.178923163,1,35,0,2,161.7894,True,False,False,False
12.15,0.0,2,16,0,1,2636.568,False,True,False,False
21.35,0.068765205,4,33,2,0,3644.5892,False,True,False,False
20.2,0.096906831,3,11,1,0,6729.9064,False,False,True,False
6.57,0.096862255,4,16,0,1,2316.984,False,True,False,False
19.35,0.062528426,3,23,0,2,3302.368,False,True,False,False
8.6,0.032621545,3,23,0,2,2127.231,False,True,False,False
8.51,0.05190268,2,33,2,0,2862.94,False,True,False,False
9.395,0.170246782,2,35,1,0,3231.1274,False,False,False,True
7.5,0.054610829,4,22,0,0,237.6906,True,False,False,False
14.3,0.127517605,1,16,0,1,1022.6688,False,True,False,False
15.0,0.064271703,1,18,0,1,466.06,False,True,False,False
14.3,0.13030659,1,33,2,0,617.8624,False,True,False,False
10.195,0.187841082,2,22,0,0,113.186,True,False,False,False
6.825,0.046625941,3,16,0,1,3075.996,False,True,False,False
12.65,0.035410748,4,23,0,2,2067.309,False,True,False,False
11.15,0.032250092,3,16,0,1,4769.1254,False,True,False,False
19.1,0.045378573,1,21,1,2,243.6828,False,True,False,False
18.85,0.0926587,2,22,0,0,263.6568,True,False,False,False
19.6,0.024222321,1,16,0,1,945.436,False,True,False,False
15.1,0.055518167,4,13,0,1,1306.2996,False,True,False,False
10.1,0.031946638,1,35,1,0,1821.6288,False,False,False,True
6.425,0.093983518,3,13,0,1,1230.3984,False,True,False,False
8.88,0.098822387,4,18,0,1,1887.543,False,True,False,False
12.3,0.009410528,1,23,0,2,1318.284,False,True,False,False
12.85,0.169139066,1,11,1,0,186.424,False,False,True,False
11.35,0.043122189,4,33,2,0,995.371,False,True,False,False
14.15,0.035769657,1,35,1,0,1380.8692,False,False,False,True
19.0,0.10361083,4,21,1,2,905.488,False,True,False,False
10.195,0.044974051,2,16,0,1,1874.8928,False,True,False,False
8.27,0.018920019,4,13,0,1,6231.888,False,True,False,False
14.85,0.054142088,2,13,0,1,1837.608,False,True,False,False
17.7,0.0,2,35,0,2,289.623,True,False,False,False
18.0,0.124645538,2,21,1,2,2133.2232,False,True,False,False
7.1,0.110459828,3,11,1,0,2250.404,False,False,True,False
8.355,0.013957308,2,18,0,1,1480.7392,False,True,False,False
9.8,0.056386541,1,23,0,2,503.3448,False,True,False,False
18.2,0.012273747,1,13,0,1,1113.2176,False,True,False,False
14.35,0.090473389,4,35,1,0,6024.1584,False,False,False,True
14.65,0.083359391,3,23,0,2,4711.2008,False,True,False,False
14.5,0.112161697,3,35,0,2,152.4682,True,False,False,False
9.695,0.128805815,4,11,1,0,5851.0504,False,False,True,False
12.8,0.090596378,2,35,1,0,2251.0698,False,False,False,True
13.85,0.056637129,4,13,0,1,2796.36,False,True,False,False
7.75,0.083059634,1,21,1,2,611.2044,False,True,False,False
11.8,0.014115626,3,18,0,1,3390.2536,False,True,False,False
12.3,0.076866235,4,11,1,0,492.692,False,False,True,False
16.0,0.099188598,1,33,2,0,1669.8264,False,True,False,False
11.5,0.021010687,2,21,1,2,927.4594,False,True,False,False
11.8,0.057143515,3,35,1,0,6196.6006,False,False,False,True
7.36,0.052607932,1,13,0,1,744.3644,False,True,False,False
7.64,0.070645636,1,33,2,0,466.06,False,True,False,False
17.75,0.014568036,3,33,2,0,4137.2812,False,True,False,False
17.75,0.073524776,1,21,1,2,207.7296,False,True,False,False
7.27,0.046559448,2,23,0,2,2463.46,False,True,False,False
7.67,0.309390255,1,22,0,0,138.4864,True,False,False,False
20.2,0.039247736,3,23,0,2,1095.241,False,True,False,False
16.0,0.040945898,3,23,0,2,2258.3936,False,True,False,False
9.5,0.031331581,2,21,1,2,663.1368,False,True,False,False
19.1,0.096929994,4,18,0,1,2103.2622,False,True,False,False
15.0,0.026840766,4,23,0,2,4863.0032,False,True,False,False
7.035,0.0,4,33,2,0,6048.793,False,True,False,False
19.75,0.041429246,2,21,1,2,2239.0854,False,True,False,False
15.15,0.0,3,35,1,0,5273.136,False,False,False,True
10.195,0.0,4,35,1,0,5852.382,False,False,False,True
11.8,0.025978802,2,18,0,1,1629.8784,False,True,False,False
4.805,0.066006824,2,35,0,2,250.3408,True,False,False,False
13.1,0.0,3,35,0,2,180.4318,True,False,False,False
19.1,0.045492697,1,11,1,0,527.9794,False,False,True,False
13.6,0.043618827,3,33,2,0,2840.3028,False,True,False,False
5.34,0.005963881,2,23,0,2,1407.5012,False,True,False,False
18.2,0.08982696,4,33,2,0,589.233,False,True,False,False
12.15,0.079431643,1,23,0,2,796.9626,False,True,False,False
14.35,0.017135155,2,13,0,1,1657.842,False,True,False,False
17.35,0.056005781,2,21,1,2,1518.024,False,True,False,False
10.695,0.145253944,3,22,0,0,467.3916,True,False,False,False
7.22,0.0383808,1,21,1,2,885.514,False,True,False,False
19.1,0.03856376,4,23,0,2,3165.879,False,True,False,False
8.26,0.032625074,2,13,0,1,1847.595,False,True,False,False
19.35,0.069909188,3,35,0,2,491.3604,True,False,False,False
14.0,0.037491314,3,33,2,0,1808.9786,False,True,False,False
6.615,0.09234651,4,11,1,0,4506.1344,False,False,True,False
14.15,0.183879453,1,18,0,1,1705.7796,False,True,False,False
11.8,0.107274301,4,18,0,1,3113.2808,False,True,False,False
16.1,0.047570401,2,35,1,0,3020.0688,False,False,False,True
19.2,0.100640587,2,13,0,1,1779.0176,False,True,False,False
18.85,0.036111038,1,18,0,1,1185.124,False,True,False,False
17.0,0.140090284,4,11,1,0,6359.7216,False,False,True,False
12.5,0.031225303,2,13,0,1,2167.179,False,True,False,False
16.25,0.086752988,2,35,1,0,1737.738,False,False,False,True
8.6,0.040369315,4,11,1,0,2846.295,False,False,True,False
9.3,0.043777415,4,16,0,1,6114.7072,False,True,False,False
7.27,0.046631836,2,21,1,2,1576.6144,False,True,False,False
11.8,0.076839735,1,21,1,2,373.5138,False,True,False,False
16.35,0.0,4,23,0,2,1384.1982,False,True,False,False
12.35,0.277459381,3,35,0,2,473.3838,True,False,False,False
7.235,0.099478451,4,35,1,0,4697.8848,False,False,False,True
20.0,0.034369528,1,23,0,2,892.172,False,True,False,False
5.82,0.0,3,33,2,0,2376.906,False,True,False,False
18.75,0.01035692,4,33,2,0,2709.1402,False,True,False,False
9.5,0.104488444,1,16,0,1,1997.4,False,True,False,False
7.35,0.028456456,1,35,1,0,755.0172,False,False,False,True
10.5,0.027271252,3,16,0,1,2566.659,False,True,False,False
20.5,0.036346224,1,16,0,1,596.5568,False,True,False,False
12.3,0.064984487,1,13,0,1,2297.01,False,True,False,False
13.1,0.044372393,3,11,1,0,2886.9088,False,False,True,False
11.395,0.009934335,1,13,0,1,340.2238,False,True,False,False
8.93,0.013253936,1,13,0,1,828.921,False,True,False,False
18.2,0.089884775,4,16,0,1,3731.809,False,True,False,False
19.7,0.053178425,1,33,2,0,905.488,False,True,False,False
14.1,0.089660816,2,16,0,1,1411.496,False,True,False,False
7.67,0.185889129,1,13,0,1,173.108,False,True,False,False
10.3,0.0,1,35,0,2,399.48,True,False,False,False
14.15,0.024503972,4,11,1,0,982.055,False,False,True,False
11.6,0.143990173,4,16,0,1,2390.222,False,True,False,False
18.85,0.042891098,4,13,0,1,5382.993,False,True,False,False
15.6,0.046023105,3,13,0,1,2536.698,False,True,False,False
6.385,0.084179812,2,11,1,0,1941.4728,False,False,True,False
16.1,0.025050746,2,11,1,0,1448.115,False,False,True,False
9.0,0.065515067,3,11,1,0,1058.622,False,False,True,False
8.895,0.080695806,1,35,1,0,759.012,False,False,False,True
6.635,0.027222517,3,13,0,1,2093.2752,False,True,False,False
10.1,0.054366282,4,35,1,0,7142.7024,False,False,False,True
20.75,0.021232318,3,33,2,0,2428.8384,False,True,False,False
6.63,0.104183308,3,21,1,2,3828.35,False,True,False,False
8.42,0.070856383,4,11,1,0,431.4384,False,False,True,False
5.15,0.061272194,2,21,1,2,1733.7432,False,True,False,False
5.92,0.019107027,1,35,1,0,1034.6532,False,False,False,True
6.325,0.0,2,35,1,0,3174.5344,False,False,False,True
15.1,0.052329172,4,16,0,1,4604.6728,False,True,False,False
15.35,0.055103174,3,16,0,1,2820.9946,False,True,False,False
14.15,0.015397129,4,35,0,2,196.411,True,False,False,False
12.85,0.033271818,4,21,1,2,5715.2272,False,True,False,False
18.25,0.053971566,2,35,1,0,3119.9388,False,False,False,True
7.475,0.075713578,3,16,0,1,2471.4496,False,True,False,False
8.27,0.01889024,4,11,1,0,3835.008,False,False,True,False
12.85,0.152364317,4,21,1,2,1261.691,False,True,False,False
8.365,0.039811272,4,33,2,0,2285.0256,False,True,False,False
8.985,0.183774965,2,18,0,1,798.96,False,True,False,False
19.6,0.041283361,1,16,0,1,2125.2336,False,True,False,False
16.1,0.057422821,4,22,0,0,508.6712,True,False,False,False
20.2,0.011820087,3,23,0,2,1990.742,False,True,False,False
10.3,0.024891881,3,16,0,1,3103.9596,False,True,False,False
10.8,0.138171603,4,22,0,0,575.2512,True,False,False,False
16.75,0.041599644,1,22,0,0,157.1288,True,False,False,False
10.195,0.0218126,4,35,0,2,196.411,True,False,False,False
18.2,0.161740582,1,21,1,2,805.618,False,True,False,False
9.395,0.100966837,1,13,0,1,2548.6824,False,True,False,False
10.3,0.027183141,2,35,1,0,3868.9638,False,False,False,True
16.0,0.115032648,1,35,1,0,2143.2102,False,False,False,True
10.6,0.099442329,4,35,0,2,697.0926,True,False,False,False
5.46,0.032308482,3,11,1,0,2423.512,False,False,True,False
12.65,0.063246037,3,13,0,1,2406.867,False,True,False,False
16.5,0.079713576,2,23,0,2,1537.998,False,True,False,False
17.35,0.014679558,1,33,2,0,739.038,False,True,False,False
5.88,0.030247903,2,23,0,2,2063.98,False,True,False,False
12.1,0.030297819,1,13,0,1,1454.773,False,True,False,False
7.93,0.07113587,1,23,0,2,356.8688,False,True,False,False
8.43,0.017322454,4,16,0,1,3350.3056,False,True,False,False
18.85,0.039451625,1,35,1,0,1358.232,False,False,False,True
14.15,0.0,4,21,1,2,3731.809,False,True,False,False
11.8,0.114609875,4,35,1,0,3372.9428,False,False,False,True
15.1,0.117442838,4,35,0,2,774.9912,True,False,False,False
15.1,0.160852421,2,22,0,0,397.4826,True,False,False,False
17.75,0.03048292,4,21,1,2,3068.0064,False,True,False,False
12.85,0.033314389,3,11,1,0,3276.4018,False,False,True,False
10.5,0.044139551,3,22,0,0,143.8128,True,False,False,False
12.85,0.0,1,35,1,0,1362.2268,False,False,False,True
13.3,0.071106549,1,35,1,0,2143.876,False,False,False,True
12.35,0.099674817,2,33,2,0,1366.2216,False,True,False,False
7.84,0.153806271,1,18,0,1,1198.44,False,True,False,False
6.76,0.028958563,1,33,2,0,1757.712,False,True,False,False
9.895,0.168780385,4,13,0,1,4767.128,False,True,False,False
8.315,0.035627489,3,21,1,2,870.8664,False,True,False,False
17.5,0.052657753,2,11,1,0,1031.99,False,False,True,False
